st20250413;Mykyta;Velykozhon;Volodymyrovych;1;2025-09-01;1;f003;sp011;CONTRACT;ACTIVE;m.velykozhon@ukma.edu.ua;+380501234703;2006-03-10;19
st20250414;Nazar;Halych;Andriiovych;1;2025-09-01;1;f003;sp011;BUDGET;ACTIVE;n.halych@ukma.edu.ua;+380501234704;2007-08-27;18
st20250415;Anna;Hryshkevych;Mykhailivna;1;2025-09-01;2;f003;sp011;CONTRACT;ACTIVE;a.hryshkevych@ukma.edu.ua;+380501234705;2006-01-05;19
st20250416;Anna;Bohomolova;Pavlivna;1;2025-09-01;2;f003;sp011;CONTRACT;ACTIVE;a.bohomolova@ukma.edu.ua;+380501234706;2007-03-12;18
st20250417;Arina;Homonilova;Romanivna;1;2025-09-01;2;f003;sp011;BUDGET;ACTIVE;a.homonilova@ukma.edu.ua;+380501234707;2006-11-20;18
st20250418;Daria;Dimohlo;Oleksiivna;1;2025-09-01;2;f003;sp011;BUDGET;ACTIVE;d.dimohlo@ukma.edu.ua;+380501234708;2007-05-08;18
st20250419;Dmytrii;Dokuchaiev;Oleksandrovych;1;2025-09-01;2;f003;sp011;BUDGET;ACTIVE;d.dokuchaiev@ukma.edu.ua;+380501234709;2006-08-14;19
st20250420;Iryna;Dubyna;Vitaliivna;1;2025-09-01;2;f003;sp011;CONTRACT;ACTIVE;i.dubyna@ukma.edu.ua;+380501234710;2007-02-22;18
st20250421;Milana;Yevhenieva;Yuriivna;1;2025-09-01;2;f003;sp011;CONTRACT;ACTIVE;m.yevhenieva@ukma.edu.ua;+380501234711;2006-12-05;18
st20250422;Illia;Zubal;Andriiovych;1;2025-09-01;2;f003;sp011;CONTRACT;ACTIVE;i.zubal@ukma.edu.ua;+380501234712;2007-09-11;17
st20250423;Viktoriia;Karpenko;Oleksandrivna;1;2025-09-01;3;f003;sp011;BUDGET;ACTIVE;v.karpenko@ukma.edu.ua;+380501234713;2006-10-27;18
st20250424;Tymofii;Kotseba;Denysovych;1;2025-09-01;3;f003;sp011;BUDGET;ACTIVE;t.kotseba@ukma.edu.ua;+380501234714;2007-04-16;18
st20250425;Denys;Korobchynskyi;Ihorovych;1;2025-09-01;3;f003;sp011;BUDGET;ACTIVE;d.korobchynskyi@ukma.edu.ua;+380501234715;2006-07-03;19
st20250426;Roman;Kuzmenko;Yuriiovych;1;2025-09-01;3;f003;sp011;BUDGET;ACTIVE;r.kuzmenko@ukma.edu.ua;+380501234716;2007-05-19;18
st20250427;Tymofii;Loktionov;Kostiantynovych;1;2025-09-01;3;f003;sp011;BUDGET;ACTIVE;t.loktionov@ukma.edu.ua;+380501234717;2006-09-24;18
st20250428;Nataliia;Mahas;Vasylivna;1;2025-09-01;3;f003;sp011;BUDGET;ACTIVE;n.mahas@ukma.edu.ua;+380501234718;2007-03-31;18
st20250429;Vladyslav;Maiba;Vitaliiovych;1;2025-09-01;3;f003;sp011;BUDGET;ACTIVE;v.maiba@ukma.edu.ua;+380501234719;2006-01-09;19
st20250430;Kostiantyn;Maltsev;Romanovych;1;2025-09-01;4;f003;sp011;BUDGET;ACTIVE;k.maltsev@ukma.edu.ua;+380501234720;2007-11-04;17
st20250431;Nataliia;Malchenko;Oleksandrivna;1;2025-09-01;4;f003;sp011;BUDGET;ACTIVE;n.malchenko@ukma.edu.ua;+380501234721;2006-08-21;19
st20250432;Lada;Matviienko;Yevhenivna;1;2025-09-01;4;f003;sp011;CONTRACT;ACTIVE;l.matviienko@ukma.edu.ua;+380501234722;2007-06-15;18
st20250433;Pavlo;Mochalov;Oleksandrovych;1;2025-09-01;4;f003;sp011;BUDGET;ACTIVE;p.mochalov@ukma.edu.ua;+380501234723;2006-04-30;19
st20250434;Matvii;Orliuk;Maksymovych;1;2025-09-01;4;f003;sp011;CONTRACT;ACTIVE;m.orliuk@ukma.edu.ua;+380501234724;2007-10-12;17
st20250435;Makarii;Pokotylo;Liubomyrovych;1;2025-09-01;4;f003;sp011;BUDGET;ACTIVE;m.pokotylo@ukma.edu.ua;+380501234725;2006-02-28;19
st20250436;Daria;Potapenko;Viacheslavivna;1;2025-09-01;4;f003;sp011;CONTRACT;ACTIVE;d.potapenko@ukma.edu.ua;+380501234726;2007-07-07;18
st20250437;Bohdan-Liubomyr;Prytula;Volodymyrovych;1;2025-09-01;5;f003;sp011;BUDGET;ACTIVE;b.prytula@ukma.edu.ua;+380501234727;2006-11-19;18
st20250438;Veronika;Roshchyna;Ruslanivna;1;2025-09-01;5;f003;sp011;CONTRACT;ACTIVE;v.roshchyna@ukma.edu.ua;+380501234728;2007-05-23;18
st20250439;Hlib;Savchenko;Ihorovych;1;2025-09-01;5;f003;sp011;CONTRACT;ACTIVE;h.savchenko@ukma.edu.ua;+380501234729;2006-01-04;19
st20250440;Tetiana;Sahun;Andriivna;1;2025-09-01;5;f003;sp011;CONTRACT;ACTIVE;t.sahun@ukma.edu.ua;+380501234730;2007-09-29;17
st20250441;Daniil;Sirik;Dmytrovych;1;2025-09-01;5;f003;sp011;CONTRACT;ACTIVE;d.sirik@ukma.edu.ua;+380501234731;2006-12-14;18
st20250442;Maryna;Tymoshenko;Valeriivna;1;2025-09-01;5;f003;sp011;BUDGET;ACTIVE;m.tymoshenko@ukma.edu.ua;+380501234732;2007-03-08;18
st20250443;Mariia;Tkachuk;Ihorivna;1;2025-09-01;5;f003;sp011;CONTRACT;ACTIVE;m.tkachuk@ukma.edu.ua;+380501234733;2006-06-21;19
st20250444;Kateryna;Trekhleb;Andriivna;1;2025-09-01;6;f003;sp011;CONTRACT;ACTIVE;k.trekhleb@ukma.edu.ua;+380501234734;2007-11-28;17
st20250445;Mark;Chaika;Vitaliiovych;1;2025-09-01;6;f003;sp011;CONTRACT;ACTIVE;m.chaika@ukma.edu.ua;+380501234735;2006-04-15;19
st20250446;Feliks;Chumak;Volodymyrovych;1;2025-09-01;6;f003;sp011;CONTRACT;ACTIVE;f.chumak@ukma.edu.ua;+380501234736;2007-08-01;18
st20250447;Nazarii;Shapovalov;Romanovych;1;2025-09-01;6;f003;sp011;BUDGET;ACTIVE;n.shapovalov@ukma.edu.ua;+380501234737;2006-12-13;18
st20250448;Zoriana;Sheremet;Oleksandrivna;1;2025-09-01;6;f003;sp011;CONTRACT;ACTIVE;z.sheremet@ukma.edu.ua;+380501234738;2007-04-26;18


st20250449;Veronika;Babych;Vadymivna;1;2025-09-01;1;f003;sp012;CONTRACT;ACTIVE;v.babych@ukma.edu.ua;+380501234739;2006-06-18;19
st20250450;Mariia;Babulevych;Heorhiivna;1;2025-09-01;1;f003;sp012;BUDGET;ACTIVE;m.babulevych@ukma.edu.ua;+380501234740;2007-11-09;17
st20250451;Oleksandra;Bachynska;Vadymivna;1;2025-09-01;1;f003;sp012;CONTRACT;ACTIVE;o.bachynska@ukma.edu.ua;+380501234741;2006-03-10;19
st20250452;Valeriia;Brotska;Viktorivna;1;2025-09-01;1;f003;sp012;BUDGET;ACTIVE;v.brotska@ukma.edu.ua;+380501234742;2007-08-27;18
st20250453;Kateryna;Buhlak;Andriivna;1;2025-09-01;1;f003;sp012;BUDGET;ACTIVE;k.buhlak@ukma.edu.ua;+380501234743;2006-01-05;19
st20250454;Anastasiia;Harbuza;Serhiivna;1;2025-09-01;1;f003;sp012;CONTRACT;ACTIVE;a.harbuza@ukma.edu.ua;+380501234744;2007-03-12;18
st20250455;Denys;Holovko;Valeriiovych;1;2025-09-01;1;f003;sp012;BUDGET;ACTIVE;d.holovko@ukma.edu.ua;+380501234745;2006-11-20;18
st20250456;Daria;Hrebiannyk;Yevhenivna;1;2025-09-01;2;f003;sp012;BUDGET;ACTIVE;d.hrebiannyk@ukma.edu.ua;+380501234746;2007-05-08;18
st20250457;Maksym;Huk;Andriiovych;1;2025-09-01;2;f003;sp012;BUDGET;ACTIVE;m.huk@ukma.edu.ua;+380501234747;2006-08-14;19
st20250458;Yevheniia;Hurando;Mykolaivna;1;2025-09-01;2;f003;sp012;CONTRACT;ACTIVE;y.hurando@ukma.edu.ua;+380501234748;2007-02-22;18
st20250459;Kateryna;Derevianko;Olehivna;1;2025-09-01;2;f003;sp012;BUDGET;ACTIVE;k.derevianko@ukma.edu.ua;+380501234749;2006-12-05;18
st20250460;Lev;Kahan;Yuriiovych;1;2025-09-01;2;f003;sp012;BUDGET;ACTIVE;l.kahan@ukma.edu.ua;+380501234750;2007-09-11;17
st20250461;Solomiia;Kalinichenko;Vitaliivna;1;2025-09-01;2;f003;sp012;BUDGET;ACTIVE;s.kalinichenko@ukma.edu.ua;+380501234751;2006-10-27;18
st20250462;Sofiia;Koval;Volodymyrivna;1;2025-09-01;2;f003;sp012;CONTRACT;ACTIVE;s.koval@ukma.edu.ua;+380501234752;2007-04-16;18
st20250463;Kostiantyn;Kotenko;Yevheniiovych;1;2025-09-01;3;f003;sp012;BUDGET;ACTIVE;k.kotenko@ukma.edu.ua;+380501234753;2006-07-03;19
st20250464;Alisa;Kurochkina;Dmytrivna;1;2025-09-01;3;f003;sp012;CONTRACT;ACTIVE;a.kurochkina@ukma.edu.ua;+380501234754;2007-05-19;18
st20250465;Yaroslava;Kushnir;Dmytrivna;1;2025-09-01;3;f003;sp012;BUDGET;ACTIVE;y.kushnir@ukma.edu.ua;+380501234755;2006-09-24;18
st20250466;Yuliia;Kushniruk;Oleksandrivna;1;2025-09-01;3;f003;sp012;BUDGET;ACTIVE;y.kushniruk@ukma.edu.ua;+380501234756;2007-03-31;18
st20250467;Kateryna;Mazur;Anatoliivna;1;2025-09-01;3;f003;sp012;CONTRACT;ACTIVE;k.mazur@ukma.edu.ua;+380501234757;2006-01-09;19
st20250468;Vladyslava;Makhnenko;Oleksandrivna;1;2025-09-01;3;f003;sp012;BUDGET;ACTIVE;v.makhnenko@ukma.edu.ua;+380501234758;2007-11-04;17
st20250469;Yeva;Movenko;Hlibivna;1;2025-09-01;4;f003;sp012;BUDGET;ACTIVE;y.movenko@ukma.edu.ua;+380501234759;2006-08-21;19
st20250470;Anastasiia;Nikolaichuk;Dmytrivna;1;2025-09-01;4;f003;sp012;BUDGET;ACTIVE;a.nikolaichuk@ukma.edu.ua;+380501234760;2007-06-15;18
st20250471;Olena;Pavlova;Andriivna;1;2025-09-01;4;f003;sp012;BUDGET;ACTIVE;o.pavlova@ukma.edu.ua;+380501234761;2006-04-30;19
st20250472;Orysia;Pidhora;Yaroslavivna;1;2025-09-01;4;f003;sp012;CONTRACT;ACTIVE;o.pidhora@ukma.edu.ua;+380501234762;2007-10-12;17
st20250473;Anna;Plakhotniuk;Yuriivna;1;2025-09-01;4;f003;sp012;BUDGET;ACTIVE;a.plakhotniuk@ukma.edu.ua;+380501234763;2006-02-28;19
st20250474;Dmytro;Radchenko;Oleksiiovych;1;2025-09-01;4;f003;sp012;CONTRACT;ACTIVE;d.radchenko@ukma.edu.ua;+380501234764;2007-07-07;18
st20250475;Anna;Semerenko;Valentynivna;1;2025-09-01;5;f003;sp012;CONTRACT;ACTIVE;a.semerenko@ukma.edu.ua;+380501234765;2006-11-19;18
st20250476;Poliina;Semenova;Yuriivna;1;2025-09-01;5;f003;sp012;CONTRACT;ACTIVE;p.semenova@ukma.edu.ua;+380501234766;2007-05-23;18
st20250477;Oleksandra;Stetsenko;Serhiivna;1;2025-09-01;5;f003;sp012;BUDGET;ACTIVE;o.stetsenko@ukma.edu.ua;+380501234767;2006-01-04;19
st20250478;Alisa;Terletska;Oleksiivna;1;2025-09-01;5;f003;sp012;BUDGET;ACTIVE;a.terletska@ukma.edu.ua;+380501234768;2007-09-29;17
st20250479;Liliia;Khomenko;Vladyslavivna;1;2025-09-01;5;f003;sp012;BUDGET;ACTIVE;l.khomenko@ukma.edu.ua;+380501234769;2006-12-14;18
st20250480;Olha;Chepeliuk;Oleksandrivna;1;2025-09-01;5;f003;sp012;BUDGET;ACTIVE;o.chepeliuk@ukma.edu.ua;+380501234770;2007-03-08;18
st20250481;Oleksandra;Sharapova;Andriivna;1;2025-09-01;6;f003;sp012;BUDGET;ACTIVE;o.sharapova@ukma.edu.ua;+380501234771;2006-06-21;19
st20250482;Aryna;Shylo;Volodymyrivna;1;2025-09-01;6;f003;sp012;BUDGET;ACTIVE;a.shylo@ukma.edu.ua;+380501234772;2007-11-28;17
st20250483;Alisa;Yakymenko;Vitaliivna;1;2025-09-01;6;f003;sp012;BUDGET;ACTIVE;a.yakymenko@ukma.edu.ua;+380501234773;2006-04-15;19


st20250484;Viktoriia;Andrieieva;Serhiivna;1;2025-09-01;1;f003;sp013;BUDGET;ACTIVE;v.andrieieva@ukma.edu.ua;+380501234774;2007-08-01;18
st20250485;Veronika;Baliuk;Olekhivna;1;2025-09-01;1;f003;sp013;BUDGET;ACTIVE;v.baliuk@ukma.edu.ua;+380501234775;2006-12-13;18
st20250486;Sofiia;Berezovska;Ihorivna;1;2025-09-01;1;f003;sp013;BUDGET;ACTIVE;s.berezovska@ukma.edu.ua;+380501234776;2007-04-26;18
st20250487;Yana;Bilova;Ivanivna;1;2025-09-01;1;f003;sp013;BUDGET;ACTIVE;y.bilova@ukma.edu.ua;+380501234777;2006-06-18;19
st20250488;Valeriia;Biloshapka;Mykolaivna;1;2025-09-01;1;f003;sp013;BUDGET;ACTIVE;v.biloshapka@ukma.edu.ua;+380501234778;2007-11-09;17
st20250489;Anastasiia;Bondaruk;Andriivna;1;2025-09-01;1;f003;sp013;BUDGET;ACTIVE;a.bondaruk@ukma.edu.ua;+380501234779;2006-03-10;19
st20250490;Feliks;Bulba;Kostiantynovych;1;2025-09-01;2;f003;sp013;CONTRACT;ACTIVE;f.bulba@ukma.edu.ua;+380501234780;2007-08-27;18
st20250491;Anastasiia;Hladka;Olehivna;1;2025-09-01;2;f003;sp013;BUDGET;ACTIVE;a.hladka@ukma.edu.ua;+380501234781;2006-01-05;19
st20250492;Marharyta;Hratsons;Andriivna;1;2025-09-01;2;f003;sp013;BUDGET;ACTIVE;m.hratsons@ukma.edu.ua;+380501234782;2007-03-12;18
st20250493;Sofiia;Denysiuk;Mykolaivna;1;2025-09-01;2;f003;sp013;BUDGET;ACTIVE;s.denysiuk@ukma.edu.ua;+380501234783;2006-11-20;18
st20250494;Mariia;Deshchenko;Vitaliivna;1;2025-09-01;2;f003;sp013;CONTRACT;ACTIVE;m.deshchenko@ukma.edu.ua;+380501234784;2007-05-08;18
st20250495;Viktoriia;Dovhaliok;Yuriivna;1;2025-09-01;2;f003;sp013;CONTRACT;ACTIVE;v.dovhaliok@ukma.edu.ua;+380501234785;2006-08-14;19
st20250496;Bohdan;Yeremenko;Yuriiovych;1;2025-09-01;3;f003;sp013;BUDGET;ACTIVE;b.yeremenko@ukma.edu.ua;+380501234786;2007-02-22;18
st20250497;Ilona;Ziakun;Oleksandrivna;1;2025-09-01;3;f003;sp013;BUDGET;ACTIVE;i.ziakun@ukma.edu.ua;+380501234787;2006-12-05;18
st20250498;Oksana;Zozulia;Ivanivna;1;2025-09-01;3;f003;sp013;BUDGET;ACTIVE;o.zozulia@ukma.edu.ua;+380501234788;2007-09-11;17
st20250499;Viktoriia;Iniashych;Mykhailivna;1;2025-09-01;3;f003;sp013;BUDGET;ACTIVE;v.iniashych@ukma.edu.ua;+380501234789;2006-10-27;18
st20250500;Varvara;Ishchenko;Oleksandrivna;1;2025-09-01;3;f003;sp013;BUDGET;ACTIVE;v.ishchenko@ukma.edu.ua;+380501234790;2007-04-16;18
st20250501;Tymur;Kalabishka;Tarasovych;1;2025-09-01;3;f003;sp013;BUDGET;ACTIVE;t.kalabishka@ukma.edu.ua;+380501234791;2006-07-03;19
st20250502;Kseniia;Kyrychenko;Yuriivna;1;2025-09-01;4;f003;sp013;BUDGET;ACTIVE;k.kyrychenko@ukma.edu.ua;+380501234792;2007-05-19;18
st20250503;Sofiia;Kovalenko;Oleksandrivna;1;2025-09-01;4;f003;sp013;BUDGET;ACTIVE;s.kovalenko@ukma.edu.ua;+380501234793;2006-09-24;18
st20250504;Anastasiia;Konovalenko;Yuriivna;1;2025-09-01;4;f003;sp013;BUDGET;ACTIVE;a.konovalenko@ukma.edu.ua;+380501234794;2007-03-31;18
st20250505;Sofiia;Konovalenko;Yuriivna;1;2025-09-01;4;f003;sp013;BUDGET;ACTIVE;s.konovalenko@ukma.edu.ua;+380501234795;2006-01-09;19
st20250506;Myrra;Korchak;Maksymivna;1;2025-09-01;4;f003;sp013;BUDGET;ACTIVE;m.korchak@ukma.edu.ua;+380501234796;2007-11-04;17
st20250507;Sofiia;Kot;Oleksandrivna;1;2025-09-01;4;f003;sp013;BUDGET;ACTIVE;s.kot@ukma.edu.ua;+380501234797;2006-08-21;19
st20250508;Daryna;Kushch;Serhiivna;1;2025-09-01;5;f003;sp013;BUDGET;ACTIVE;d.kushch@ukma.edu.ua;+380501234798;2007-06-15;18
st20250509;Anita;Kuzmenko;Maksymivna;1;2025-09-01;5;f003;sp013;BUDGET;ACTIVE;a.kuzmenko@ukma.edu.ua;+380501234799;2006-04-30;19
st20250510;Natalia;Laskevych;Ihorivna;1;2025-09-01;5;f003;sp013;BUDGET;ACTIVE;n.laskevych@ukma.edu.ua;+380501234800;2007-10-12;17
st20250511;Anna;Lysenko;Serhiivna;1;2025-09-01;5;f003;sp013;BUDGET;ACTIVE;a.lysenko@ukma.edu.ua;+380501234801;2006-02-28;19
st20250512;Nataliia;Lysenko;Serhiivna;1;2025-09-01;5;f003;sp013;CONTRACT;ACTIVE;n.lysenko@ukma.edu.ua;+380501234802;2007-07-07;18
st20250513;Sofiia;Maslieieva;Serhiivna;1;2025-09-01;5;f003;sp013;BUDGET;ACTIVE;s.maslieieva@ukma.edu.ua;+380501234803;2006-11-19;18
st20250514;Yelyzaveta;Mkrtychan;Valeriivna;1;2025-09-01;6;f003;sp013;BUDGET;ACTIVE;y.mkrtychan@ukma.edu.ua;+380501234804;2007-05-23;18
st20250515;Karina;Moshchuk;Vadymivna;1;2025-09-01;6;f003;sp013;BUDGET;ACTIVE;k.moshchuk@ukma.edu.ua;+380501234805;2006-01-04;19
st20250516;Sofiia;Mykalo;Oleksandrivna;1;2025-09-01;6;f003;sp013;BUDGET;ACTIVE;s.mykalo@ukma.edu.ua;+380501234806;2007-09-29;17
st20250517;Roman;Manchennko;Yevheniiovych;1;2025-09-01;6;f003;sp013;BUDGET;ACTIVE;r.manchennko@ukma.edu.ua;+380501234807;2006-12-14;18
st20250518;Veronika;Nehoda;Ihorivna;1;2025-09-01;6;f003;sp013;BUDGET;ACTIVE;v.nehoda@ukma.edu.ua;+380501234808;2007-03-08;18
st20250519;Yelyzaveta;Nestroieva;Vitaliivna;1;2025-09-01;6;f003;sp013;CONTRACT;ACTIVE;y.nestroieva@ukma.edu.ua;+380501234809;2006-06-21;19
st20250520;Sofiia;Otsotsiuk;Valeriivna;1;2025-09-01;7;f003;sp013;BUDGET;ACTIVE;s.otsotsiuk@ukma.edu.ua;+380501234810;2007-11-28;17
st20250521;Veronika;Pavliuk;Serhiivna;1;2025-09-01;7;f003;sp013;BUDGET;ACTIVE;v.pavliuk@ukma.edu.ua;+380501234811;2006-04-15;19
