st20250735;Tetiana;Voropai;Oleksandrivna;1;2025-09-01;3;f006;sp020;CONTRACT;ACTIVE;t.voropai@ukma.edu.ua;+380501235025;2007-11-04;17


st20250736;Yaryna;Kushnir;Yevheniivna;1;2025-09-01;1;f006;sp021;BUDGET;ACTIVE;y.kushnir@ukma.edu.ua;+380501235026;2006-06-21;19
st20250737;Daria;Danyliuk;Viktorivna;1;2025-09-01;1;f006;sp021;BUDGET;ACTIVE;d.danyliuk@ukma.edu.ua;+380501235027;2007-05-19;18
st20250738;Danylo;Palashchuk;Romanovych;1;2025-09-01;1;f006;sp021;BUDGET;ACTIVE;d.palashchuk@ukma.edu.ua;+380501235028;2006-01-09;19
st20250739;Olena;Lenivenko;Stanislavivna;1;2025-09-01;1;f006;sp021;BUDGET;ACTIVE;o.lenivenko@ukma.edu.ua;+380501235029;2007-12-25;17
st20250740;Vladyslav;Radchuk;Mykolaiovych;1;2025-09-01;1;f006;sp021;BUDGET;ACTIVE;v.radchuk@ukma.edu.ua;+380501235030;2006-04-30;19
st20250741;Ivanna;Volochai;Yuriivna;1;2025-09-01;2;f006;sp021;CONTRACT;ACTIVE;i.volochai@ukma.edu.ua;+380501235031;2007-10-12;17
st20250742;Dmytro;Shvydkov;Volodymyrovych;1;2025-09-01;2;f006;sp021;CONTRACT;ACTIVE;d.shvydkov@ukma.edu.ua;+380501235032;2006-02-28;19
st20250743;Illia;Durytskyi;Oleksandrovych;1;2025-09-01;2;f006;sp021;CONTRACT;ACTIVE;i.durytskyi@ukma.edu.ua;+380501235033;2007-07-07;18
st20250744;Dmytro;Pantiukhov;Anatoliiovych;1;2025-09-01;2;f006;sp021;CONTRACT;ACTIVE;d.pantiukhov@ukma.edu.ua;+380501235034;2006-11-19;18
st20250745;Oriana;Romanchuk;Andriivna;1;2025-09-01;2;f006;sp021;CONTRACT;ACTIVE;o.romanchuk@ukma.edu.ua;+380501235035;2007-05-23;18
st20250746;Daria;Kononova;Volodymyrivna;1;2025-09-01;3;f006;sp021;CONTRACT;ACTIVE;d.kononova@ukma.edu.ua;+380501235036;2006-01-04;19
st20250747;Makar;Pysanko;Olehovych;1;2025-09-01;3;f006;sp021;CONTRACT;ACTIVE;m.pysanko@ukma.edu.ua;+380501235037;2007-09-29;17
st20250748;Sofiia;Teliha;Yuriivna;1;2025-09-01;3;f006;sp021;CONTRACT;ACTIVE;s.teliha@ukma.edu.ua;+380501235038;2006-12-14;18
st20250749;Dmytro;Zabolotnyi;Oleksandrovych;1;2025-09-01;3;f006;sp021;CONTRACT;ACTIVE;d.zabolotnyi@ukma.edu.ua;+380501235039;2007-03-08;18
st20250750;Yevhenii;Velychko;Hermanovych;1;2025-09-01;3;f006;sp021;CONTRACT;ACTIVE;y.velychko@ukma.edu.ua;+380501235040;2006-06-21;19
st20250751;Uliana;Baturevych;Andriivna;1;2025-09-01;4;f006;sp021;CONTRACT;ACTIVE;u.baturevych@ukma.edu.ua;+380501235041;2007-11-28;17
st20250752;Anna;Pesniak;Dmytrivna;1;2025-09-01;4;f006;sp021;CONTRACT;ACTIVE;a.pesniak@ukma.edu.ua;+380501235042;2006-04-15;19
st20250753;Sofiia;Bodnar;Ruslanivna;1;2025-09-01;4;f006;sp021;CONTRACT;ACTIVE;s.bodnar@ukma.edu.ua;+380501235043;2007-08-01;18
st20250754;Yevdokiia;Zhuravlova;Viktorivna;1;2025-09-01;4;f006;sp021;CONTRACT;ACTIVE;y.zhuravlova@ukma.edu.ua;+380501235044;2006-12-13;18
st20250755;Viktoriia;Yurchuk;Vitaliivna;1;2025-09-01;4;f006;sp021;CONTRACT;ACTIVE;v.yurchuk@ukma.edu.ua;+380501235045;2007-04-26;18
st20250756;Varvara;Shubenko;Vitaliivna;1;2025-09-01;5;f006;sp021;CONTRACT;ACTIVE;v.shubenko@ukma.edu.ua;+380501235046;2006-06-18;19
st20250757;Poliina;Harbar;Ruslanivna;1;2025-09-01;5;f006;sp021;CONTRACT;ACTIVE;p.harbar@ukma.edu.ua;+380501235047;2007-11-09;17
st20250758;Mariia;Pankova;Mykhailivna;1;2025-09-01;5;f006;sp021;CONTRACT;ACTIVE;m.pankova@ukma.edu.ua;+380501235048;2006-03-10;19
st20250759;Nazarii;Didkivskyi;Olehovych;1;2025-09-01;5;f006;sp021;CONTRACT;ACTIVE;n.didkivskyi@ukma.edu.ua;+380501235049;2007-08-27;18
st20250760;Yevheniia;Kozak;Yuriivna;1;2025-09-01;5;f006;sp021;CONTRACT;ACTIVE;y.kozak@ukma.edu.ua;+380501235050;2006-01-05;19
st20250761;Dmytro;Yarosh;Dmytrovych;1;2025-09-01;6;f006;sp021;CONTRACT;ACTIVE;d.yarosh@ukma.edu.ua;+380501235051;2007-03-12;18
st20250762;Dmitrii;Kolodiazhnyi;Andriiovych;1;2025-09-01;6;f006;sp021;CONTRACT;ACTIVE;d.kolodiazhnyi@ukma.edu.ua;+380501235052;2006-11-20;18
st20250763;Marharyta;Sarnovska;Andriivna;1;2025-09-01;6;f006;sp021;CONTRACT;ACTIVE;m.sarnovska@ukma.edu.ua;+380501235053;2007-05-08;18
st20250764;Anastasiia;Cherepanova;Serhiivna;1;2025-09-01;6;f006;sp021;CONTRACT;ACTIVE;a.cherepanova@ukma.edu.ua;+380501235054;2006-08-14;19
st20250765;Veronika;Kulbako;Serhiivna;1;2025-09-01;6;f006;sp021;CONTRACT;ACTIVE;v.kulbako@ukma.edu.ua;+380501235055;2007-02-22;18
st20250766;Vlas;Horbenko;Ihorovych;1;2025-09-01;7;f006;sp021;CONTRACT;ACTIVE;v.horbenko@ukma.edu.ua;+380501235056;2006-12-05;18
st20250767;Olena;Lazarenko;Oleksandrivna;1;2025-09-01;7;f006;sp021;CONTRACT;ACTIVE;o.lazarenko@ukma.edu.ua;+380501235057;2007-09-11;17
st20250768;Yelyzaveta;Shkolna;Romanivna;1;2025-09-01;7;f006;sp021;CONTRACT;ACTIVE;y.shkolna@ukma.edu.ua;+380501235058;2006-10-27;18
st20250769;Myroslav;Kavatsiv;Orestovych;1;2025-09-01;7;f006;sp021;CONTRACT;ACTIVE;m.kavatsiv@ukma.edu.ua;+380501235059;2007-04-16;18
st20250770;Petro;Hryb;Romanovych;1;2025-09-01;7;f006;sp021;CONTRACT;ACTIVE;p.hryb@ukma.edu.ua;+380501235060;2006-07-03;19
st20250771;Solomiia;Havrysh;Maksymivna;1;2025-09-01;8;f006;sp021;CONTRACT;ACTIVE;s.havrysh@ukma.edu.ua;+380501235061;2007-05-19;18
st20250772;Sofiia;Yermakova;Oleksandrivna;1;2025-09-01;8;f006;sp021;CONTRACT;ACTIVE;s.yermakova@ukma.edu.ua;+380501235062;2006-09-24;18
st20250773;Emiliia-Yelyzaveta;Dymyd;Mykhailivna;1;2025-09-01;8;f006;sp021;CONTRACT;ACTIVE;e.dymyd@ukma.edu.ua;+380501235063;2007-03-31;18
st20250774;Mylana;Holda;Sviatoslavivna;1;2025-09-01;8;f006;sp021;CONTRACT;ACTIVE;m.holda@ukma.edu.ua;+380501235064;2006-01-09;19
st20250775;Nazar;Hryhorenko;Vladyslavovych;1;2025-09-01;8;f006;sp021;CONTRACT;ACTIVE;n.hryhorenko@ukma.edu.ua;+380501235065;2007-11-04;17
st20250776;Mariia;Lytvyn;Mykolaivna;1;2025-09-01;9;f006;sp021;CONTRACT;ACTIVE;m.lytvyn@ukma.edu.ua;+380501235066;2006-08-21;19
st20250777;Volodymyr;Horokh;Oleksandrovych;1;2025-09-01;9;f006;sp021;CONTRACT;ACTIVE;v.horokh@ukma.edu.ua;+380501235067;2007-06-15;18
st20250778;Ivan;Trokhymenko;Andriiovych;1;2025-09-01;9;f006;sp021;CONTRACT;ACTIVE;i.trokhymenko@ukma.edu.ua;+380501235068;2006-04-30;19
st20250779;Oleksandr;Snihur;Illich;1;2025-09-01;9;f006;sp021;CONTRACT;ACTIVE;o.snihur@ukma.edu.ua;+380501235069;2007-10-12;17
st20250780;Mykyta;Sheveliuk;Maksymovych;1;2025-09-01;9;f006;sp021;CONTRACT;ACTIVE;m.sheveliuk@ukma.edu.ua;+380501235070;2006-02-28;19
st20250781;Vladyslav;Karpovych;Borysovych;1;2025-09-01;10;f006;sp021;CONTRACT;ACTIVE;v.karpovych@ukma.edu.ua;+380501235071;2007-07-07;18
st20250782;Viktor;Horbatiuk;Serhiiovych;1;2025-09-01;10;f006;sp021;CONTRACT;ACTIVE;v.horbatiuk@ukma.edu.ua;+380501235072;2006-11-19;18
st20250783;Viktor;Soloshenko;Yuriiovych;1;2025-09-01;10;f006;sp021;CONTRACT;ACTIVE;v.soloshenko@ukma.edu.ua;+380501235073;2007-05-23;18
st20250784;Oleksii;Mihal;Serhiiovych;1;2025-09-01;10;f006;sp021;CONTRACT;ACTIVE;o.mihal@ukma.edu.ua;+380501235074;2006-01-04;19
st20250785;Sofiia;Kohut;Mykolaivna;1;2025-09-01;10;f006;sp021;CONTRACT;ACTIVE;s.kohut@ukma.edu.ua;+380501235075;2007-09-29;17
st20250786;Yevhen;Tokalenko;Yuriiovych;1;2025-09-01;11;f006;sp021;CONTRACT;ACTIVE;y.tokalenko@ukma.edu.ua;+380501235076;2006-12-14;18
st20250787;Yuliia;Fedirko;Volodymyrivna;1;2025-09-01;11;f006;sp021;CONTRACT;ACTIVE;y.fedirko@ukma.edu.ua;+380501235077;2007-03-08;18
st20250788;Kateryna;Borysenko;Mykhailivna;1;2025-09-01;11;f006;sp021;CONTRACT;ACTIVE;k.borysenko@ukma.edu.ua;+380501235078;2006-06-21;19
st20250789;Mariia;Abbasova;Oleksandrivna;1;2025-09-01;11;f006;sp021;CONTRACT;ACTIVE;m.abbasova@ukma.edu.ua;+380501235079;2007-11-28;17
st20250790;Mykhailo;Bereziuk;Viktorovych;1;2025-09-01;11;f006;sp021;CONTRACT;ACTIVE;m.bereziuk@ukma.edu.ua;+380501235080;2006-04-15;19
st20250791;Veronika;Kozhevnykova;Artemivna;1;2025-09-01;12;f006;sp021;CONTRACT;ACTIVE;v.kozhevnykova@ukma.edu.ua;+380501235081;2007-08-01;18
st20250792;Alina;Salo;Yuriivna;1;2025-09-01;12;f006;sp021;CONTRACT;ACTIVE;a.salo@ukma.edu.ua;+380501235082;2006-12-13;18
st20250793;Ivan;Rosushchanskyi;Ivanovych;1;2025-09-01;12;f006;sp021;CONTRACT;ACTIVE;i.rosushchanskyi@ukma.edu.ua;+380501235083;2007-04-26;18
st20250794;Maksym;Poloziuk;Romanovych;1;2025-09-01;12;f006;sp021;CONTRACT;ACTIVE;m.poloziuk@ukma.edu.ua;+380501235084;2006-06-18;19
st20250795;Liudmyla;Petrenko;Mykhailivna;1;2025-09-01;12;f006;sp021;CONTRACT;ACTIVE;l.petrenko@ukma.edu.ua;+380501235085;2007-11-09;17
st20250796;Valeriia;Averkina;Yevhenivna;1;2025-09-01;13;f006;sp021;CONTRACT;ACTIVE;v.averkina@ukma.edu.ua;+380501235086;2006-03-10;19
st20250797;Sofiia;Babenko;Oleksandrivna;1;2025-09-01;13;f006;sp021;CONTRACT;ACTIVE;s.babenko@ukma.edu.ua;+380501235087;2007-08-27;18
st20250798;Sofiia;Povlenko;Serhiivna;1;2025-09-01;13;f006;sp021;CONTRACT;ACTIVE;s.povlenko@ukma.edu.ua;+380501235088;2006-01-05;19


st20250799;Yeva;Mazur;Sofiia Andriivna;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;y.mazur@ukma.edu.ua;+380501235089;2007-03-12;18
st20250800;Iona;Oleksandruk;Bohdanovych;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;i.oleksandruk@ukma.edu.ua;+380501235090;2006-11-20;18
st20250801;Diana;Kravchenko;Valeriivna;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;d.kravchenko@ukma.edu.ua;+380501235091;2007-05-08;18
st20250802;Semen;Onyshchenko;Oleksandrovych;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;s.onyshchenko@ukma.edu.ua;+380501235092;2006-08-14;19
st20250803;Dmytro;Skrypka;Oleksandrovych;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;d.skrypka@ukma.edu.ua;+380501235093;2007-02-22;18
st20250804;Snizhana;Bondarenko;Ihorivna;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;s.bondarenko@ukma.edu.ua;+380501235094;2006-12-05;18
st20250805;Mariia;Savliuk;Ivanivna;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;m.savliuk@ukma.edu.ua;+380501235095;2007-09-11;17
st20250806;Taisiia;Starostiuk;Yuriivna;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;t.starostiuk@ukma.edu.ua;+380501235096;2006-10-27;18
st20250807;Mariia;Morozova;Ihorivna;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;m.morozova@ukma.edu.ua;+380501235097;2007-04-16;18
st20250808;Vladyslava;Polishchuk;Olehivna;1;2025-09-01;1;f006;sp022;BUDGET;ACTIVE;v.polishchuk@ukma.edu.ua;+380501235098;2006-07-03;19
st20250809;Anastasiia;Panchenko;Valeriivna;1;2025-09-01;2;f006;sp022;BUDGET;ACTIVE;a.panchenko@ukma.edu.ua;+380501235099;2007-05-19;18
st20250810;Sofiia;Chabanova;Kyrylivna;1;2025-09-01;2;f006;sp022;BUDGET;ACTIVE;s.chabanova@ukma.edu.ua;+380501235100;2006-09-24;18
st20250811;Maiia-Kvitka;Mokrovus;Hannivna;1;2025-09-01;2;f006;sp022;BUDGET;ACTIVE;m.mokrovus@ukma.edu.ua;+380501235101;2007-03-31;18
st20250812;Mariia;Riaba;Stanislavivna;1;2025-09-01;2;f006;sp022;BUDGET;ACTIVE;m.riaba@ukma.edu.ua;+380501235102;2006-01-09;19
st20250813;Viktoriia;Burdenko;Ihorivna;1;2025-09-01;2;f006;sp022;BUDGET;ACTIVE;v.burdenko@ukma.edu.ua;+380501235103;2007-11-04;17
st20250814;Sofiia;Karnavan;Viacheslavivna;1;2025-09-01;2;f006;sp022;BUDGET;ACTIVE;s.karnavan@ukma.edu.ua;+380501235104;2006-08-21;19
st20250815;Oleksandra;Omelchak;Pavlivna;1;2025-09-01;2;f006;sp022;BUDGET;ACTIVE;o.omelchak@ukma.edu.ua;+380501235105;2007-06-15;18
st20250816;Valeriia;Poltavets;Yevhenivna;1;2025-09-01;2;f006;sp022;CONTRACT;ACTIVE;v.poltavets@ukma.edu.ua;+380501235106;2006-04-30;19
st20250817;Sofiia;Voropinova;Vasylivna;1;2025-09-01;2;f006;sp022;CONTRACT;ACTIVE;s.voropinova@ukma.edu.ua;+380501235107;2007-10-12;17
st20250818;Uliana;Kovalova;Vitaliivna;1;2025-09-01;2;f006;sp022;CONTRACT;ACTIVE;u.kovalova@ukma.edu.ua;+380501235108;2006-02-28;19
st20250819;Uliana;Marchenko;Maksymivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;u.marchenko@ukma.edu.ua;+380501235109;2007-07-07;18
st20250820;Kateryna;Ohorodniichuk;Serhiivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;k.ohorodniichuk@ukma.edu.ua;+380501235110;2006-11-19;18
st20250821;Anna;Podufalova;Oleksandrivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;a.podufalova@ukma.edu.ua;+380501235111;2007-05-23;18
st20250822;Anastasiia;Boiko;Oleksandrivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;a.boiko@ukma.edu.ua;+380501235112;2006-01-04;19
st20250823;Mariia;Ishchenko;Volodymyrivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;m.ishchenko@ukma.edu.ua;+380501235113;2007-09-29;17
st20250824;Olena;Shkliaruk;Pavlivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;o.shkliaruk@ukma.edu.ua;+380501235114;2006-12-14;18
st20250825;Yelyzaveta;Havrylina;Eduardivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;y.havrylina@ukma.edu.ua;+380501235115;2007-03-08;18
st20250826;Oleksandra;Hryhorieva;Kostiantynivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;o.hryhorieva@ukma.edu.ua;+380501235116;2006-06-21;19
st20250827;Anastasiia;Husach;Oleksandrivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;a.husach@ukma.edu.ua;+380501235117;2007-11-28;17
st20250828;Kseniia;Slobodianiuk;Oleksiivna;1;2025-09-01;3;f006;sp022;CONTRACT;ACTIVE;k.slobodianiuk@ukma.edu.ua;+380501235118;2006-04-15;19
st20250829;Iryna;Remeniuk;Yevhenivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;i.remeniuk@ukma.edu.ua;+380501235119;2007-08-01;18
st20250830;Veronika;Shmaidenko;Ihorivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;v.shmaidenko@ukma.edu.ua;+380501235120;2006-12-13;18
st20250831;Varvara;Stepanova;Mykhailivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;v.stepanova@ukma.edu.ua;+380501235121;2007-04-26;18
st20250832;Oleksandr;Martynenko;Maksymovych;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;o.martynenko@ukma.edu.ua;+380501235122;2006-06-18;19
st20250833;Nina;Vatakh;Mykhailivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;n.vatakh@ukma.edu.ua;+380501235123;2007-11-09;17
st20250834;Oleksandra;Tkachenko;Denysivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;o.tkachenko@ukma.edu.ua;+380501235124;2006-03-10;19
st20250835;Mariia;Lebid;Yaroslavivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;m.lebid@ukma.edu.ua;+380501235125;2007-08-27;18
st20250836;Liubov;Huz;Vadymivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;l.huz@ukma.edu.ua;+380501235126;2006-01-05;19
st20250837;Yelyzaveta;Volkova;Oleksiivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;y.volkova@ukma.edu.ua;+380501235127;2007-03-12;18
st20250838;Violetta;Solod;Artemivna;1;2025-09-01;4;f006;sp022;CONTRACT;ACTIVE;v.solod@ukma.edu.ua;+380501235128;2006-11-20;18
st20250839;Artem;Saveliev;Andriiovych;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;a.saveliev@ukma.edu.ua;+380501235129;2007-05-08;18
st20250840;Daria;Vasylyk;Yaroslavivna;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;d.vasylyk@ukma.edu.ua;+380501235130;2006-08-14;19
st20250841;Dominika;Shevchenko;Yevhenivna;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;d.shevchenko@ukma.edu.ua;+380501235131;2007-02-22;18
st20250842;Tetiana;Kucheriava;Oleksiivna;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;t.kucheriava@ukma.edu.ua;+380501235132;2006-12-05;18
st20250843;Yevheniia;Tsvilodub;Maksymivna;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;y.tsvilodub@ukma.edu.ua;+380501235133;2007-09-11;17
st20250844;Illia;Skorobohatov;Denysovych;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;i.skorobohatov@ukma.edu.ua;+380501235134;2006-10-27;18
st20250845;Anastasiia;Korovina;Oleksiivna;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;a.korovina@ukma.edu.ua;+380501235135;2007-04-16;18
st20250846;Liana;Ponomarenko;Serhiivna;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;l.ponomarenko@ukma.edu.ua;+380501235136;2006-07-03;19
st20250847;Maksym;Liubovitskyi;Yuriiovych;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;m.liubovitskyi@ukma.edu.ua;+380501235137;2007-05-19;18
st20250848;Halina;Babaian;Romanosivna;1;2025-09-01;5;f006;sp022;CONTRACT;ACTIVE;h.babaian@ukma.edu.ua;+380501235138;2006-09-24;18
st20250849;Myroslava;Symonenko;Viacheslavivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;m.symonenko@ukma.edu.ua;+380501235139;2007-03-31;18
st20250850;Anna;Kushneruk;Oleksandrivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;a.kushneruk@ukma.edu.ua;+380501235140;2006-01-09;19
st20250851;Yeva;Korniichuk;Serhiivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;y.korniichuk@ukma.edu.ua;+380501235141;2007-11-04;17
st20250852;Andrii;Nosykhin;Kostiantynovych;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;a.nosykhin@ukma.edu.ua;+380501235142;2006-08-21;19
st20250853;Sofiia;Dyrda;Viacheslavivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;s.dyrda@ukma.edu.ua;+380501235143;2007-06-15;18
st20250854;Sofiia;Budash;Mykhailivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;s.budash@ukma.edu.ua;+380501235144;2006-04-30;19
st20250855;Viktoriia;Romaniuk;Olehivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;v.romaniuk@ukma.edu.ua;+380501235145;2007-10-12;17
st20250856;Sofiia;Kazimirova-Kryvianchuk;Mykhailivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;s.kazimirova-kryvianchuk@ukma.edu.ua;+380501235146;2006-02-28;19
st20250857;Yana;Korniiko;Serhiivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;y.korniiko@ukma.edu.ua;+380501235147;2007-07-07;18
st20250858;Yeva;Kuchuryna;Dmytrivna;1;2025-09-01;6;f006;sp022;CONTRACT;ACTIVE;y.kuchuryna@ukma.edu.ua;+380501235148;2006-11-19;18
st20250859;Anna;Nychyk;Viacheslavivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;a.nychyk@ukma.edu.ua;+380501235149;2007-05-23;18
st20250860;Dmytro;Sidorov;Dmytrovych;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;d.sidorov@ukma.edu.ua;+380501235150;2006-01-04;19
st20250861;Anastasiia;Horbachova;Yevhenivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;a.horbachova@ukma.edu.ua;+380501235151;2007-09-29;17
st20250862;Yana;Borysiuk;Viktorivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;y.borysiuk@ukma.edu.ua;+380501235152;2006-12-14;18
st20250863;Anastasiia;Tsybina;Fedorivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;a.tsybina@ukma.edu.ua;+380501235153;2007-03-08;18
st20250864;Mariia;Rozenberh;Ihorivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;m.rozenberh@ukma.edu.ua;+380501235154;2006-06-21;19
st20250865;Sofiia;Makarevych;Oleksandrivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;s.makarevych@ukma.edu.ua;+380501235155;2007-11-28;17
st20250866;Sofiia;Kohut;Mykolaivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;s.kohut@ukma.edu.ua;+380501235156;2006-04-15;19
st20250867;Maryna;Domoslavska;Serhiivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;m.domoslavska@ukma.edu.ua;+380501235157;2007-08-01;18
st20250868;Anastasiia;Vyhovska;Semenivna;1;2025-09-01;7;f006;sp022;CONTRACT;ACTIVE;a.vyhovska@ukma.edu.ua;+380501235158;2006-12-13;18
st20250869;Karyna;Stovbun;Oleksandrivna;1;2025-09-01;8;f006;sp022;CONTRACT;ACTIVE;k.stovbun@ukma.edu.ua;+380501235159;2007-04-26;18
st20250870;Kseniia;Andrieieva;Vitaliivna;1;2025-09-01;8;f006;sp022;CONTRACT;ACTIVE;k.andrieieva@ukma.edu.ua;+380501235160;2006-06-18;19
st20250871;Yuliia;Hvozdynska;Andriivna;1;2025-09-01;8;f006;sp022;CONTRACT;ACTIVE;y.hvozdynska@ukma.edu.ua;+380501235161;2007-11-09;17
st20250872;Yeva;Leoshek;Yevhenivna;1;2025-09-01;8;f006;sp022;CONTRACT;ACTIVE;y.leoshek@ukma.edu.ua;+380501235162;2006-03-10;19
st20250873;Artem;Kashpurenko;Maksymovych;1;2025-09-01;8;f006;sp022;CONTRACT;ACTIVE;a.kashpurenko@ukma.edu.ua;+380501235163;2007-08-27;18
st20250874;Yuliia;Riabukha;Volodymyrivna;1;2025-09-01;8;f006;sp022;CONTRACT;ACTIVE;y.riabukha@ukma.edu.ua;+380501235164;2006-01-05;19
st20250875;Kira;Kuzmenko;Valeriivna;1;2025-09-01;8;f006;sp022;CONTRACT;ACTIVE;k.kuzmenko@ukma.edu.ua;+380501235165;2007-03-12;18


st20250876;Olesia-Ivanna;Fialka;Petrivna;1;2025-09-01;1;f006;sp023;BUDGET;ACTIVE;o.fialka@ukma.edu.ua;+380501235166;2006-11-20;18
st20250877;Oleh;Novytskyi;Yuriiovych;1;2025-09-01;1;f006;sp023;BUDGET;ACTIVE;o.novytskyi@ukma.edu.ua;+380501235167;2007-05-08;18
